site,search,title,day,year,media_type,further_info
https://gauchazh.clicrbs.com.br/,ibama,amoznia: ltimas Notcias | GachaZH,NA2,NA2,article,"{u'kind': u'customsearch#result', u'title': u'amoz\xf4nia: \xdaltimas Not\xedcias | Ga\xfachaZH', u'displayLink': u'gauchazh.clicrbs.com.br', u'htmlTitle': u'amoz\xf4nia: \xdaltimas Not\xedcias | Ga\xfachaZH', u'formattedUrl': u'https://gauchazh.clicrbs.com.br/ultimas-noticias/tag/amozonia/', u'htmlFormattedUrl': u'https://gauchazh.clicrbs.com.br/ultimas-noticias/tag/amozonia/', u'pagemap': {u'metatags': [{u'msapplication-tilecolor': u'#ffffff', u'twitter:image': u'https://gauchazh.clicrbs.com.br/static/images/share.jpg?w=1024&h=512&a=c&version=1575255600', u'image': u'https://gauchazh.clicrbs.com.br/static/images/share.jpg?version=1575255600', u'og:locale': u'pt_BR', u'twitter:site': u'@GauchaZH', u'fb:app_id': u'293116970716860', u'og:type': u'article', u'og:title': u'amoz\xf4nia: \xdaltimas Not\xedcias | Ga\xfachaZH', u'twitter:title': u'amoz\xf4nia: \xdaltimas Not\xedcias | Ga\xfachaZH', u'msapplication-square150x150logo': u'/static/icons/mstile-150x150.png', u'fb:pages': u'46452974955', u'article:section': u'amoz\xf4nia: \xdaltimas Not\xedcias | Ga\xfachaZH', u'msapplication-wide310x150logo': u'/static/icons/mstile-310x150.png', u'msapplication-square70x70logo': u'/static/icons/mstile-70x70.png', u'msapplication-square310x310logo': u'/static/icons/mstile-310x310.png', u'msapplication-tileimage': u'/static/icons/mstile-144x144.png', u'og:image': u'https://gauchazh.clicrbs.com.br/static/images/share.jpg?w=1200&h=630&a=c&version=1575255600', u'viewport': u'width=device-width, initial-scale=1', u'og:site_name': u'Ga\xfachaZH', u'twitter:card': u'summary_large_image', u'referrer': u'origin', u'twitter:description': u'Confira as \xfaltimas not\xedcias de amoz\xf4nia. Acesse o site Ga\xfachaZH.', u'og:description': u'Confira as \xfaltimas not\xedcias de amoz\xf4nia. Acesse o site Ga\xfachaZH.'}], u'cse_thumbnail': [{u'src': u'https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQ0QMmuGW8iRluPlk7baQhV3IOjAOn5jjpIhaR0sLpXMlOxbvOIHJQ8SDU', u'height': u'159', u'width': u'318'}], u'cse_image': [{u'src': u'https://gauchazh.clicrbs.com.br/static/images/share.jpg?w=1200&h=630&a=c&version=1575255600'}]}, u'snippet': u'19 Abr 2020 ... Terras ind\xedgenas. Fiscais do Ibama podem perder cargos ap\xf3s opera\xe7\xe3o contra \ngarimpo na Amaz\xf4nia. h\xe1 9 horas. Nenhum conte\xfado encontrado. Mais Lidas.', u'htmlSnippet': u'19 Abr 2020 <b>...</b> Terras ind\xedgenas. Fiscais do <b>Ibama</b> podem perder cargos ap\xf3s opera\xe7\xe3o contra <br>\ngarimpo na Amaz\xf4nia. h\xe1 9 horas. Nenhum conte\xfado encontrado. Mais Lidas.', u'link': u'https://gauchazh.clicrbs.com.br/ultimas-noticias/tag/amozonia/', u'cacheId': u'1YjhTGmkLsAJ'}"
https://gauchazh.clicrbs.com.br/,ibama,Fiscais do Ibama podem perder cargos aps operao contra garimpo na Amaznia | GachaZH,NA2,NA2,article,"{u'kind': u'customsearch#result', u'title': u'Fiscais do Ibama podem perder cargos ap\xf3s opera\xe7\xe3o contra ...', u'displayLink': u'gauchazh.clicrbs.com.br', u'htmlTitle': u'Fiscais do <b>Ibama</b> podem perder cargos ap\xf3s opera\xe7\xe3o contra ...', u'formattedUrl': u'https://gauchazh.clicrbs.com.br/.../fiscais-do-ibama-podem-perder-cargos- apos-operacao-contra-garimpo-na-amazonia-ck98mgdf601xs01p5emwy0d...', u'htmlFormattedUrl': u'https://gauchazh.clicrbs.com.br/.../fiscais-do-<b>ibama</b>-podem-perder-cargos- apos-operacao-contra-garimpo-na-amazonia-ck98mgdf601xs01p5emwy0d...', u'pagemap': {u'metatags': [{u'msapplication-tilecolor': u'#ffffff', u'twitter:image': u'https://www.rbsdirect.com.br/imagesrc/22652663.jpg?w=1024&h=512&a=c&version=1575255600', u'image': u'https://www.rbsdirect.com.br/imagesrc/22652663.jpg?version=1575255600', u'og:locale': u'pt_BR', u'fb:app_id': u'293116970716860', u'twitter:site': u'@GauchaZH', u'og:url': u'https://gauchazh.clicrbs.com.br/geral/noticia/2020/04/fiscais-do-ibama-podem-perder-cargos-apos-operacao-contra-garimpo-na-amazonia-ck98mgdf601xs01p5emwy0dfx.html', u'og:type': u'article', u'article:modified_time': u'Mon, 20 Apr 2020 17:11:06 GMT', u'twitter:title': u'Fiscais do Ibama podem perder cargos ap\xf3s opera\xe7\xe3o contra garimpo na Amaz\xf4nia | Ga\xfachaZH', u'msapplication-square150x150logo': u'/static/icons/mstile-150x150.png', u'fb:pages': u'46452974955', u'article:section': u'Geral', u'og:title': u'Fiscais do Ibama podem perder cargos ap\xf3s opera\xe7\xe3o contra garimpo na Amaz\xf4nia | Ga\xfachaZH', u'msapplication-wide310x150logo': u'/static/icons/mstile-310x150.png', u'msapplication-square70x70logo': u'/static/icons/mstile-70x70.png', u'article:author': u'Folhapress', u'msapplication-square310x310logo': u'/static/icons/mstile-310x310.png', u'msapplication-tileimage': u'/static/icons/mstile-144x144.png', u'og:image': u'https://www.rbsdirect.com.br/imagesrc/22652663.jpg?w=1200&h=630&a=c&version=1575255600', u'article:published_time': u'Mon, 20 Apr 2020 15:16:07 GMT', u'viewport': u'width=device-width, initial-scale=1', u'og:updated_time': u'Mon, 20 Apr 2020 17:11:06 GMT', u'og:site_name': u'Ga\xfachaZH', u'twitter:card': u'summary_large_image', u'referrer': u'origin', u'twitter:description': u'Entidade diz que exonera\xe7\xf5es s\xe3o retalia\xe7\xf5es a a\xe7\xf5es; ministro nega', u'og:description': u'Entidade diz que exonera\xe7\xf5es s\xe3o retalia\xe7\xf5es a a\xe7\xf5es; ministro nega'}], u'cse_thumbnail': [{u'src': u'https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTO1Ugh-4dPr9rtAbYiNos2w4NYPmP7ty3aUqq2zFp9rCac0h9SfqxKIKk', u'height': u'183', u'width': u'275'}], u'cse_image': [{u'src': u'https://www.rbsdirect.com.br/imagesrc/22652663.jpg?w=1200&h=630&a=c&version=1575255600'}], u'newsarticle': [{u'articlebody': u'Ap\xf3s a troca do diretor de Prote\xe7\xe3o Ambiental do Ibama na \xfaltima semana, dois servidores de carreira podem perder os cargos de coordena\xe7\xe3o, conforme a reportagem apurou com fontes do...', u'description': u'Entidade diz que exonera\xe7\xf5es s\xe3o retalia\xe7\xf5es a a\xe7\xf5es; ministro nega', u'author': u'Folhapress', u'headline': u'Fiscais do Ibama podem perder cargos ap\xf3s opera\xe7\xe3o contra garimpo na Amaz\xf4nia', u'datepublished': u'2020-04-20', u'datemodified': u'2020-04-20'}]}, u'snippet': u'19 Abr 2020 ... Eles s\xe3o Ren\xea Oliveira, coordenador-geral de Fiscaliza\xe7\xe3o, e Hugo Loss, \ncoordenador de Opera\xe7\xf5es de Fiscaliza\xe7\xe3o do Ibama. As amea\xe7as de\xa0...', u'htmlSnippet': u'19 Abr 2020 <b>...</b> Eles s\xe3o Ren\xea Oliveira, coordenador-geral de Fiscaliza\xe7\xe3o, e Hugo Loss, <br>\ncoordenador de Opera\xe7\xf5es de Fiscaliza\xe7\xe3o do <b>Ibama</b>. As amea\xe7as de&nbsp;...', u'link': u'https://gauchazh.clicrbs.com.br/geral/noticia/2020/04/fiscais-do-ibama-podem-perder-cargos-apos-operacao-contra-garimpo-na-amazonia-ck98mgdf601xs01p5emwy0dfx.html', u'cacheId': u'9ouQq_o64q4J'}"
https://gauchazh.clicrbs.com.br/,ibama,"Huck diz que sada de Moro ""gera enorme frustrao""; veja repercusso entre famosos | GachaZH",23 Abr 2020 .,Not yet found2,false_reporting2,"{u'kind': u'customsearch#result', u'title': u'Huck diz que sa\xedda de Moro ""gera enorme frustra\xe7\xe3o""; veja ...', u'displayLink': u'gauchazh.clicrbs.com.br', u'htmlTitle': u'Huck diz que sa\xedda de Moro &quot;gera enorme frustra\xe7\xe3o&quot;; veja ...', u'formattedUrl': u'https://gauchazh.clicrbs.com.br/.../huck-diz-que-saida-de-moro-gera-enorme- frustracao-veja-repercussao-entre-famosos-ck9eip5tg002a01o21wtgenpy. ...', u'htmlFormattedUrl': u'https://gauchazh.clicrbs.com.br/.../huck-diz-que-saida-de-moro-gera-enorme- frustracao-veja-repercussao-entre-famosos-ck9eip5tg002a01o21wtgenpy. ...', u'pagemap': {u'metatags': [{u'msapplication-tilecolor': u'#ffffff', u'twitter:image': u'https://www.rbsdirect.com.br/imagesrc/25489496.jpg?w=1024&h=512&a=c&version=1575255600', u'image': u'https://www.rbsdirect.com.br/imagesrc/25489496.jpg?version=1575255600', u'og:locale': u'pt_BR', u'fb:app_id': u'293116970716860', u'twitter:site': u'@GauchaZH', u'og:url': u'https://gauchazh.clicrbs.com.br/cultura-e-lazer/noticia/2020/04/huck-diz-que-saida-de-moro-gera-enorme-frustracao-veja-repercussao-entre-famosos-ck9eip5tg002a01o21wtgenpy.html', u'og:type': u'article', u'article:modified_time': u'Fri, 24 Apr 2020 19:25:26 GMT', u'twitter:title': u'Huck diz que sa\xedda de Moro ""gera enorme frustra\xe7\xe3o""; veja repercuss\xe3o entre famosos | Ga\xfachaZH', u'msapplication-square150x150logo': u'/static/icons/mstile-150x150.png', u'fb:pages': u'46452974955', u'article:section': u'Cultura e Lazer', u'og:title': u'Huck diz que sa\xedda de Moro ""gera enorme frustra\xe7\xe3o""; veja repercuss\xe3o entre famosos | Ga\xfachaZH', u'msapplication-wide310x150logo': u'/static/icons/mstile-310x150.png', u'msapplication-square70x70logo': u'/static/icons/mstile-70x70.png', u'article:author': u'Folhapress', u'msapplication-square310x310logo': u'/static/icons/mstile-310x310.png', u'msapplication-tileimage': u'/static/icons/mstile-144x144.png', u'og:image': u'https://www.rbsdirect.com.br/imagesrc/25489496.jpg?w=1200&h=630&a=c&version=1575255600', u'article:published_time': u'Fri, 24 Apr 2020 18:17:38 GMT', u'viewport': u'width=device-width, initial-scale=1', u'og:updated_time': u'Fri, 24 Apr 2020 19:25:26 GMT', u'og:site_name': u'Ga\xfachaZH', u'twitter:card': u'summary_large_image', u'referrer': u'origin', u'twitter:description': u'Diversas celebridades brasileiras foram \xe0s redes sociais para criticar e at\xe9 fazer piada com a sa\xedda do ministro da Justi\xe7a', u'og:description': u'Diversas celebridades brasileiras foram \xe0s redes sociais para criticar e at\xe9 fazer piada com a sa\xedda do ministro da Justi\xe7a'}], u'cse_thumbnail': [{u'src': u'https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQSGTg-CwqRRwzpkF7FpVXOSI2W7dxCplvnuJgaquByKbHYDguEqbZURh8', u'height': u'183', u'width': u'275'}], u'cse_image': [{u'src': u'https://www.rbsdirect.com.br/imagesrc/25489496.jpg?w=1200&h=630&a=c&version=1575255600'}], u'newsarticle': [{u'articlebody': u'Ap\xf3s o an\xfancio da demiss\xe3o de S\xe9rgio Moro no final da manh\xe3 desta sexta-feira (24), diversas celebridades brasileiras foram \xe0s redes sociais para criticar e at\xe9 fazer piada com a sa\xedda...', u'description': u'Diversas celebridades brasileiras foram \xe0s redes sociais para criticar e at\xe9 fazer piada com a sa\xedda do ministro da Justi\xe7a', u'author': u'Folhapress', u'headline': u'Huck diz que sa\xedda de Moro ""gera enorme frustra\xe7\xe3o""; veja repercuss\xe3o entre famosos', u'datepublished': u'2020-04-24', u'datemodified': u'2020-04-24'}]}, u'snippet': u'23 Abr 2020 ... Para proteger os filhinhos, n\xe9? Fora Bolsonaro!! J\xe1! #ForaBolsonaro, pela Pol\xedcia \nFederal, pelo Ibama (que est\xe1 exonerando que faz o trabalho\xa0...', u'htmlSnippet': u'23 Abr 2020 <b>...</b> Para proteger os filhinhos, n\xe9? Fora Bolsonaro!! J\xe1! #ForaBolsonaro, pela Pol\xedcia <br>\nFederal, pelo <b>Ibama</b> (que est\xe1 exonerando que faz o trabalho&nbsp;...', u'link': u'https://gauchazh.clicrbs.com.br/cultura-e-lazer/noticia/2020/04/huck-diz-que-saida-de-moro-gera-enorme-frustracao-veja-repercussao-entre-famosos-ck9eip5tg002a01o21wtgenpy.html', u'cacheId': u'wJGhsmtuqHUJ'}"
https://gauchazh.clicrbs.com.br/,ibama,Ibama exonera chefes de fiscalizao aps operao contra garimpo | GachaZH,NA,NA,article,"{u'kind': u'customsearch#result', u'title': u'Ibama exonera chefes de fiscaliza\xe7\xe3o ap\xf3s opera\xe7\xe3o contra garimpo', u'displayLink': u'gauchazh.clicrbs.com.br', u'htmlTitle': u'<b>Ibama</b> exonera chefes de fiscaliza\xe7\xe3o ap\xf3s opera\xe7\xe3o contra garimpo', u'formattedUrl': u'https://gauchazh.clicrbs.com.br/.../ibama-exonera-chefes-de-fiscalizacao-apos -operacao-contra-garimpo-ck9n6kv51005q01qls6crjnai.html', u'htmlFormattedUrl': u'https://gauchazh.clicrbs.com.br/.../<b>ibama</b>-exonera-chefes-de-fiscalizacao-apos -operacao-contra-garimpo-ck9n6kv51005q01qls6crjnai.html', u'pagemap': {u'metatags': [{u'msapplication-tilecolor': u'#ffffff', u'twitter:image': u'https://www.rbsdirect.com.br/imagesrc/25410721.jpg?w=1024&h=512&a=c&version=1575255600', u'image': u'https://www.rbsdirect.com.br/imagesrc/25410721.jpg?version=1575255600', u'og:locale': u'pt_BR', u'fb:app_id': u'293116970716860', u'twitter:site': u'@GauchaZH', u'og:url': u'https://gauchazh.clicrbs.com.br/geral/noticia/2020/04/ibama-exonera-chefes-de-fiscalizacao-apos-operacao-contra-garimpo-ck9n6kv51005q01qls6crjnai.html', u'og:type': u'article', u'article:modified_time': u'Thu, 30 Apr 2020 21:24:54 GMT', u'twitter:title': u'Ibama exonera chefes de fiscaliza\xe7\xe3o ap\xf3s opera\xe7\xe3o contra garimpo | Ga\xfachaZH', u'msapplication-square150x150logo': u'/static/icons/mstile-150x150.png', u'fb:pages': u'46452974955', u'article:section': u'Geral', u'og:title': u'Ibama exonera chefes de fiscaliza\xe7\xe3o ap\xf3s opera\xe7\xe3o contra garimpo | Ga\xfachaZH', u'msapplication-wide310x150logo': u'/static/icons/mstile-310x150.png', u'msapplication-square70x70logo': u'/static/icons/mstile-70x70.png', u'article:author': u'Folhapress', u'msapplication-square310x310logo': u'/static/icons/mstile-310x310.png', u'msapplication-tileimage': u'/static/icons/mstile-144x144.png', u'og:image': u'https://www.rbsdirect.com.br/imagesrc/25410721.jpg?w=1200&h=630&a=c&version=1575255600', u'article:published_time': u'Thu, 30 Apr 2020 19:48:16 GMT', u'viewport': u'width=device-width, initial-scale=1', u'og:updated_time': u'Thu, 30 Apr 2020 21:24:54 GMT', u'og:site_name': u'Ga\xfachaZH', u'twitter:card': u'summary_large_image', u'referrer': u'origin', u'twitter:description': u'Deixam os cargos Ren\xea Luiz de Oliveira, coordenador-geral de fiscaliza\xe7\xe3o ambiental, e Hugo Ferreira Netto Loss, coordenador de opera\xe7\xf5es de fiscaliza\xe7\xe3o', u'og:description': u'Deixam os cargos Ren\xea Luiz de Oliveira, coordenador-geral de fiscaliza\xe7\xe3o ambiental, e Hugo Ferreira Netto Loss, coordenador de opera\xe7\xf5es de fiscaliza\xe7\xe3o'}], u'cse_thumbnail': [{u'src': u'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqTr3rqtSMXy7_y1zVHBM6Ol3L5_rFtH2Vn0CDctm5C7bQXd98tD3gQEI', u'height': u'183', u'width': u'275'}], u'cse_image': [{u'src': u'https://www.rbsdirect.com.br/imagesrc/25410721.jpg?w=1200&h=630&a=c&version=1575255600'}], u'newsarticle': [{u'articlebody': u'O ministro do Meio Ambiente, Ricardo Salles, exonerou dois servidores de carreira que ocupavam cargos de chefia na fiscaliza\xe7\xe3o do Ibama. Foi uma rea\xe7\xe3o \xe0 reportagem exibida no programa...', u'description': u'Deixam os cargos Ren\xea Luiz de Oliveira, coordenador-geral de fiscaliza\xe7\xe3o ambiental, e Hugo Ferreira Netto Loss, coordenador de opera\xe7\xf5es de fiscaliza\xe7\xe3o', u'author': u'Folhapress', u'headline': u'Ibama exonera chefes de fiscaliza\xe7\xe3o ap\xf3s opera\xe7\xe3o contra garimpo', u'datepublished': u'2020-04-30', u'datemodified': u'2020-04-30'}]}, u'snippet': u'H\xe1 5 dias ... Deixam os cargos Ren\xea Luiz de Oliveira, coordenador-geral de fiscaliza\xe7\xe3o \nambiental, e Hugo Ferreira Netto Loss, coordenador de opera\xe7\xf5es\xa0...', u'htmlSnippet': u'H\xe1 5 dias <b>...</b> Deixam os cargos Ren\xea Luiz de Oliveira, coordenador-geral de fiscaliza\xe7\xe3o <br>\nambiental, e Hugo Ferreira Netto Loss, coordenador de opera\xe7\xf5es&nbsp;...', u'link': u'https://gauchazh.clicrbs.com.br/geral/noticia/2020/04/ibama-exonera-chefes-de-fiscalizacao-apos-operacao-contra-garimpo-ck9n6kv51005q01qls6crjnai.html', u'cacheId': u'fyMP0AkyneMJ'}"
https://gauchazh.clicrbs.com.br/,ibama,Fatma: ltimas Notcias | GachaZH,NA,NA,article,"{u'kind': u'customsearch#result', u'title': u'Fatma: \xdaltimas Not\xedcias | Ga\xfachaZH', u'displayLink': u'gauchazh.clicrbs.com.br', u'htmlTitle': u'Fatma: \xdaltimas Not\xedcias | Ga\xfachaZH', u'formattedUrl': u'https://gauchazh.clicrbs.com.br/ultimas-noticias/tag/fatma/', u'htmlFormattedUrl': u'https://gauchazh.clicrbs.com.br/ultimas-noticias/tag/fatma/', u'pagemap': {u'metatags': [{u'msapplication-tilecolor': u'#ffffff', u'twitter:image': u'https://gauchazh.clicrbs.com.br/static/images/share.jpg?w=1024&h=512&a=c&version=1575255600', u'image': u'https://gauchazh.clicrbs.com.br/static/images/share.jpg?version=1575255600', u'og:locale': u'pt_BR', u'twitter:site': u'@GauchaZH', u'fb:app_id': u'293116970716860', u'og:type': u'article', u'og:title': u'Fatma: \xdaltimas Not\xedcias | Ga\xfachaZH', u'twitter:title': u'Fatma: \xdaltimas Not\xedcias | Ga\xfachaZH', u'msapplication-square150x150logo': u'/static/icons/mstile-150x150.png', u'fb:pages': u'46452974955', u'article:section': u'Fatma: \xdaltimas Not\xedcias | Ga\xfachaZH', u'msapplication-wide310x150logo': u'/static/icons/mstile-310x150.png', u'msapplication-square70x70logo': u'/static/icons/mstile-70x70.png', u'msapplication-square310x310logo': u'/static/icons/mstile-310x310.png', u'msapplication-tileimage': u'/static/icons/mstile-144x144.png', u'og:image': u'https://gauchazh.clicrbs.com.br/static/images/share.jpg?w=1200&h=630&a=c&version=1575255600', u'viewport': u'width=device-width, initial-scale=1', u'og:site_name': u'Ga\xfachaZH', u'twitter:card': u'summary_large_image', u'referrer': u'origin', u'twitter:description': u'Confira as \xfaltimas not\xedcias de Fatma. Acesse o site Ga\xfachaZH.', u'og:description': u'Confira as \xfaltimas not\xedcias de Fatma. Acesse o site Ga\xfachaZH.'}], u'cse_thumbnail': [{u'src': u'https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQ0QMmuGW8iRluPlk7baQhV3IOjAOn5jjpIhaR0sLpXMlOxbvOIHJQ8SDU', u'height': u'159', u'width': u'318'}], u'cse_image': [{u'src': u'https://gauchazh.clicrbs.com.br/static/images/share.jpg?w=1200&h=630&a=c&version=1575255600'}]}, u'snippet': u'H\xe1 6 dias ... ... que mora Vilson Carlos Zarembsk... 15/07/2014 - 7h7min \xb7 cria\xe7\xe3o \xb7 fatma \xb7 \nanimais; +7. oeste \xb7 santa catarina \xb7 macacos \xb7 ibama \xb7 xanxer\xea \xb7 macaco \xb7 ibama.', u'htmlSnippet': u'H\xe1 6 dias <b>...</b> ... que mora Vilson Carlos Zarembsk... 15/07/2014 - 7h7min &middot; cria\xe7\xe3o &middot; fatma &middot; <br>\nanimais; +7. oeste &middot; santa catarina &middot; macacos &middot; <b>ibama</b> &middot; xanxer\xea &middot; macaco &middot; <b>ibama</b>.', u'link': u'https://gauchazh.clicrbs.com.br/ultimas-noticias/tag/fatma/', u'cacheId': u'T60ifZmYMIsJ'}"
https://gauchazh.clicrbs.com.br/,ibama,henri castelli: ltimas Notcias | GachaZH,NA,NA,article,"{u'kind': u'customsearch#result', u'title': u'henri castelli: \xdaltimas Not\xedcias | Ga\xfachaZH', u'displayLink': u'gauchazh.clicrbs.com.br', u'htmlTitle': u'henri castelli: \xdaltimas Not\xedcias | Ga\xfachaZH', u'formattedUrl': u'https://gauchazh.clicrbs.com.br/ultimas-noticias/tag/henri-castelli/', u'htmlFormattedUrl': u'https://gauchazh.clicrbs.com.br/ultimas-noticias/tag/henri-castelli/', u'pagemap': {u'metatags': [{u'msapplication-tilecolor': u'#ffffff', u'twitter:image': u'https://gauchazh.clicrbs.com.br/static/images/share.jpg?w=1024&h=512&a=c&version=1575255600', u'image': u'https://gauchazh.clicrbs.com.br/static/images/share.jpg?version=1575255600', u'og:locale': u'pt_BR', u'twitter:site': u'@GauchaZH', u'fb:app_id': u'293116970716860', u'og:type': u'article', u'og:title': u'henri castelli: \xdaltimas Not\xedcias | Ga\xfachaZH', u'twitter:title': u'henri castelli: \xdaltimas Not\xedcias | Ga\xfachaZH', u'msapplication-square150x150logo': u'/static/icons/mstile-150x150.png', u'fb:pages': u'46452974955', u'article:section': u'henri castelli: \xdaltimas Not\xedcias | Ga\xfachaZH', u'msapplication-wide310x150logo': u'/static/icons/mstile-310x150.png', u'msapplication-square70x70logo': u'/static/icons/mstile-70x70.png', u'msapplication-square310x310logo': u'/static/icons/mstile-310x310.png', u'msapplication-tileimage': u'/static/icons/mstile-144x144.png', u'og:image': u'https://gauchazh.clicrbs.com.br/static/images/share.jpg?w=1200&h=630&a=c&version=1575255600', u'viewport': u'width=device-width, initial-scale=1', u'og:site_name': u'Ga\xfachaZH', u'twitter:card': u'summary_large_image', u'referrer': u'origin', u'twitter:description': u'Confira as \xfaltimas not\xedcias de henri castelli. Acesse o site Ga\xfachaZH.', u'og:description': u'Confira as \xfaltimas not\xedcias de henri castelli. Acesse o site Ga\xfachaZH.'}], u'cse_thumbnail': [{u'src': u'https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQ0QMmuGW8iRluPlk7baQhV3IOjAOn5jjpIhaR0sLpXMlOxbvOIHJQ8SDU', u'height': u'159', u'width': u'318'}], u'cse_image': [{u'src': u'https://gauchazh.clicrbs.com.br/static/images/share.jpg?w=1200&h=630&a=c&version=1575255600'}]}, u'snippet': u'H\xe1 4 dias ... Perguntas Frequentes. Chat. Abriu o bico. Henri Castelli se manifesta ap\xf3s foto \npol\xeamica com peixe em extin\xe7\xe3o e multa do Ibama. h\xe1 2 anos \xb7 Pegou mal.', u'htmlSnippet': u'H\xe1 4 dias <b>...</b> Perguntas Frequentes. Chat. Abriu o bico. Henri Castelli se manifesta ap\xf3s foto <br>\npol\xeamica com peixe em extin\xe7\xe3o e multa do <b>Ibama</b>. h\xe1 2 anos &middot; Pegou mal.', u'link': u'https://gauchazh.clicrbs.com.br/ultimas-noticias/tag/henri-castelli/', u'cacheId': u'oI5proksvtMJ'}"
https://gauchazh.clicrbs.com.br/,ibama,Gramadozoo: ltimas Notcias | GachaZH,NA,NA,article,"{u'kind': u'customsearch#result', u'title': u'Gramadozoo: \xdaltimas Not\xedcias | Ga\xfachaZH', u'displayLink': u'gauchazh.clicrbs.com.br', u'htmlTitle': u'Gramadozoo: \xdaltimas Not\xedcias | Ga\xfachaZH', u'formattedUrl': u'https://gauchazh.clicrbs.com.br/ultimas-noticias/tag/gramadozoo/', u'htmlFormattedUrl': u'https://gauchazh.clicrbs.com.br/ultimas-noticias/tag/gramadozoo/', u'pagemap': {u'metatags': [{u'msapplication-tilecolor': u'#ffffff', u'twitter:image': u'https://gauchazh.clicrbs.com.br/static/images/share.jpg?w=1024&h=512&a=c&version=1575255600', u'image': u'https://gauchazh.clicrbs.com.br/static/images/share.jpg?version=1575255600', u'og:locale': u'pt_BR', u'twitter:site': u'@GauchaZH', u'fb:app_id': u'293116970716860', u'og:type': u'article', u'og:title': u'Gramadozoo: \xdaltimas Not\xedcias | Ga\xfachaZH', u'twitter:title': u'Gramadozoo: \xdaltimas Not\xedcias | Ga\xfachaZH', u'msapplication-square150x150logo': u'/static/icons/mstile-150x150.png', u'fb:pages': u'46452974955', u'article:section': u'Gramadozoo: \xdaltimas Not\xedcias | Ga\xfachaZH', u'msapplication-wide310x150logo': u'/static/icons/mstile-310x150.png', u'msapplication-square70x70logo': u'/static/icons/mstile-70x70.png', u'msapplication-square310x310logo': u'/static/icons/mstile-310x310.png', u'msapplication-tileimage': u'/static/icons/mstile-144x144.png', u'og:image': u'https://gauchazh.clicrbs.com.br/static/images/share.jpg?w=1200&h=630&a=c&version=1575255600', u'viewport': u'width=device-width, initial-scale=1', u'og:site_name': u'Ga\xfachaZH', u'twitter:card': u'summary_large_image', u'referrer': u'origin', u'twitter:description': u'Confira as \xfaltimas not\xedcias de Gramadozoo. Acesse o site Ga\xfachaZH.', u'og:description': u'Confira as \xfaltimas not\xedcias de Gramadozoo. Acesse o site Ga\xfachaZH.'}], u'cse_thumbnail': [{u'src': u'https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQ0QMmuGW8iRluPlk7baQhV3IOjAOn5jjpIhaR0sLpXMlOxbvOIHJQ8SDU', u'height': u'159', u'width': u'318'}], u'cse_image': [{u'src': u'https://gauchazh.clicrbs.com.br/static/images/share.jpg?w=1200&h=630&a=c&version=1575255600'}]}, u'snippet': u'H\xe1 4 dias ... FOTOS: GramadoZoo recebe animais do Ibama. Desde de segunda-feira (23), o \nGramadoZoo, em Gramado, na serra ga\xfacha, \xe9 o mais novo lar para animais\xa0...', u'htmlSnippet': u'H\xe1 4 dias <b>...</b> FOTOS: GramadoZoo recebe animais do <b>Ibama</b>. Desde de segunda-feira (23), o <br>\nGramadoZoo, em Gramado, na serra ga\xfacha, \xe9 o mais novo lar para animais&nbsp;...', u'link': u'https://gauchazh.clicrbs.com.br/ultimas-noticias/tag/gramadozoo/', u'cacheId': u'x_TwBq-YzWoJ'}"
